url,name,sku,brand,gtin13,description,product_id,availability,currency,price,images,avg_rating,reviews_count,product_details,specifications,5_stars,4_stars,3_stars,2_stars,1_star,uniq_id,scraped_at
https://www.walmart.com/ip/nuLOOM-Hand-Tufted-Tribal-Coreen-Area-Rug/54807100,nuLOOM Hand-Tufted Tribal Coreen Area Rug,54807100,nuLOOM,,This rug proves that there is nothing quite as beautiful as a traditional oriental rug. Sink your feet into soft 100 percent deep-colored medallion honeycomb designs.,,OutOfStock,USD,230.55,https://i5.walmartimages.com/asr/123f91d6-bcf4-449c-8bb8-0ce8887e7492_4.9257b5a9d18bf30740142e867d5931b9.jpeg ~ https://i5.walmartimages.com/asr/4c9c2a94-8241-449b-b298-c3f67fa38788_4.183721b489ce9ade77f17a8094656c45.jpeg,,,,"[{'name': 'Country of Origin - Textiles', 'value': 'USA and Imported'}, {'name': 'Color', 'value': 'Navy'}, {'name': 'Brand', 'value': 'nuLOOM'}, {'name': 'Recommended Room', 'value': 'Living Room, Dining Room, Hallway'}, {'name': 'Shape', 'value': 'Rectangle'}, {'name': 'Material', 'value': 'Wool'}, {'name': 'Recommended Location', 'value': 'Indoor'}, {'name': 'Pattern', 'value': 'Honeycomb'}, {'name': 'Seating Capacity', 'value': '1'}, {'name': 'Age Group', 'value': 'Adult'}, {'name': 'Fabric Content', 'value': '1.00% Wool'}, {'name': 'Home Decor Style', 'value': 'Honeycomb'}, {'name': 'Manufacturer', 'value': 'nuLOOM'}, {'name': 'Manufacturer Part Number', 'value': 'SPRE42A-508'}, {'name': 'Assembled Product Weight', 'value': '25 oz'}, {'name': 'Condition', 'value': 'New'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '96.00 x 60.00 x 0.50 Inches'}]",0,0,0,0,0,633ab9bc-d7c1-5ddf-9226-91e2a465ca69,28/01/2023 14:38:04
https://www.walmart.com/ip/The-ultimate-belief-Paperback-9785518954489/163848131,The ultimate belief (Paperback),163848131,Arthur Clutton-Brock,,"The ultimate belief. This book, ""The ultimate belief"", by Arthur Clutton-Brock, is a replication of a book originally published before 1916. It has been restored by human beings, page by page, so that you may enjoy it in a form as close to the original as possible.",,InStock,USD,40.96,https://i5.walmartimages.com/asr/10259efe-00e5-4618-bf5b-30e74f1470ec_1.96ab96b36a10b75d1656127a54d03323.jpeg,,,,"[{'name': 'Language', 'value': 'English'}, {'name': 'Publisher', 'value': 'KPT'}, {'name': 'Book Format', 'value': 'Paperback'}, {'name': 'Number of Pages', 'value': '134'}, {'name': 'Author', 'value': 'Arthur Clutton-Brock'}, {'name': 'Title', 'value': 'The ultimate belief'}, {'name': 'ISBN-13', 'value': '9785518954489'}, {'name': 'Publication Date', 'value': 'January, 2014'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '8.27 x 5.83 x 0.31 Inches'}, {'name': 'ISBN-10', 'value': '5518954484'}]",0,0,0,0,0,fc46e40b-687d-554d-9f40-048392042888,28/01/2023 14:38:13
https://www.walmart.com/ip/Time-and-Tru-Women-s-and-Plus-Faux-Sherpa-Lined-Sport-Hoodie/790526808,Time and Tru Women's and Plus Faux Sherpa-Lined Sport Hoodie,790526808,Time and Tru,884968240216,"Zip up and go! Add this extra layer of cool comfort to your look: a Faux Sherpa-Lined Sport Hoodie from Time and Tru. With front pockets to carry belongings with you, this long sleeve hoodie helps being extra warmth with its soft faux sherpa lining. Exclusively at Walmart.",,OutOfStock,USD,19.98,https://i5.walmartimages.com/asr/941942a2-ac25-46e7-9457-77c4a79d4a73.63d885e5ef1799add46b5d2f2a6a53c7.jpeg ~ https://i5.walmartimages.com/asr/bedbcd69-fc99-4d02-bdd5-dceab555ef57.72e2972e3ab38d0ddbc1520f4a1d70db.jpeg ~ https://i5.walmartimages.com/asr/885913d7-145d-4a30-afab-9abc2f0ca0ea.f92d257487e51c2b27db3d5c495cbbf5.jpeg ~ https://i5.walmartimages.com/asr/cf790410-1462-492b-b8d1-9ef0885f7e95.dbac882e257154ae54f223a2ea166d16.jpeg ~ https://i5.walmartimages.com/asr/d8c93a69-8744-44f7-8c77-46769e4bbfa8.6187a05cbf680478f716cec358f2bc4c.jpeg,4.6,31,,,21,9,0,0,1,27acbb05-3379-5ac5-8dde-0902f1926c7d,28/01/2023 14:38:24
https://www.walmart.com/ip/The-Font-Diva-Monkey-Around-Canvas-Art/1005096970,The Font Diva 'Monkey Around' Canvas Art,1005096970,Trademark Fine Art,196220622723,"Artist: The Font DivaSubject: AnimalsStyle: Modern & ContemporaryProduct Type: Gallery-Wrapped Canvas ArtA This ready to hang, gallery-wrapped art piece features an illustration of a monkey with a floral boarder. Prominent Colors: White, Green, Grey, Tan, Brown Catriona Crehan is a Southern native of only 27 years old. Her passion for digital art started as a teenager, and has since spiraled into her business, The Font Diva. You may have seen her work in a range of things, from popular hidden object game apps on your mobile devices, to many book covers around the world. She believes that the sky is the limit, when it comes to your creative dreams. Giclee (jee-clay) is an advanced printmaking process for creating high quality fine art reproductions. The attainable excellence that Giclee printmaking affords makes the reproduction virtually indistinguishable from the original piece. The result is wide acceptance of Giclee by galleries, museums, and private collectors. Gallery wrap is a method of stretching an artist's canvas so that the canvas wraps around the sides and is secured a hidden, wooden frame. This method of stretching and preparing a canvas allows for a frameless presentation of the finished painting. Whether it's a contemporary, rustic, modern, or traditional style decor, Trademark Fine Art offers a variety of high-quality, carefully built wall art that will surely complement any style. We provide an abundance of art themes that range from fascinating abstracts to breathtaking landscapes. With an assortment of sizes and styles such as Framed, Matted Framed, Panel, Aluminum, Wood Canvas or other mediums, our art will certainly bring excitement to any area of your home. From the bedroom, to the living room, or even the office, Trademark Fine Art makes professionally handcrafted, ready to hang wall decor that will be admired for years to come!IMPORTANT: Avoid buying counterfeit products and transacting with unauthorized sellers. Look for our logo on the packaging for every one of our products. Trademark Fine Art is committed to providing the consumer with the absolute best price and value on our entire line of products, which we ensure by applying a rigorous Quality Control process. Trademark Fine Art is a registered trademark protected by . Trademark law and will be vigorously defended.",,InStock,USD,83.43,https://i5.walmartimages.com/asr/34830925-a741-4d56-a131-e684ddc60246.9626766ac4bcebea39b72a02647f8f89.jpeg ~ https://i5.walmartimages.com/asr/43fea1c2-dfb9-4bc2-8902-4b778e4c4e69.ea7fd7cf9968e6d25907df4014a98c10.jpeg ~ https://i5.walmartimages.com/asr/9011aa76-aeba-40e3-92c9-0a377e981587.ef4788090d7304e296ca59669f764bc2.jpeg,,,,"[{'name': 'Country of Origin - Textiles', 'value': 'USA'}, {'name': 'Brand', 'value': 'Trademark Fine Art'}, {'name': 'Artist', 'value': 'The Font Diva'}, {'name': 'Piece Count', 'value': '1'}, {'name': 'Color', 'value': 'white green grey tan brown'}, {'name': 'Size', 'value': '14 x 19'}, {'name': 'Assembled Product Weight', 'value': '2.85 lb'}, {'name': 'Home Decor Style', 'value': 'Modern & Contemporary'}, {'name': 'Theme', 'value': 'Animals & Insects'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '2.00 x 14.00 x 19.00 Inches'}]",0,0,0,0,0,88509405-b78d-5dcd-8c43-1867713ebd7a,28/01/2023 14:38:26
https://www.walmart.com/ip/An-Editorial-Outing-June-13th-to-30th-1899-Paperback-9785519279024/704079984,An Editorial Outing June 13th to 30th 1899 (Paperback),704079984,The Western Canada Press Association,,"<p>This book, ""An editorial outing June 13th to 30th 1899,"" by The Western Canada Press Association, is a replication of a book originally published before 1899. It has been restored by human beings, page by page, so that you may enjoy it in a form as close to the original as possible.</p>",,InStock,USD,39.95,https://i5.walmartimages.com/asr/d7107be6-77b3-4a09-a8e3-e13c67ee0bed_1.6f32d38f4f506389c890b3a79737dadb.jpeg,,,,"[{'name': 'Language', 'value': 'English'}, {'name': 'Publisher', 'value': 'Yoyo Media'}, {'name': 'Book Format', 'value': 'Paperback'}, {'name': 'Number of Pages', 'value': '116'}, {'name': 'Author', 'value': 'The Western Canada Press Association'}, {'name': 'Title', 'value': 'An editorial outing June 13th to 30th 1899'}, {'name': 'ISBN-13', 'value': '9785519279024'}, {'name': 'Publication Date', 'value': 'January, 2015'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '8.27 x 5.83 x 0.28 Inches'}, {'name': 'ISBN-10', 'value': '5519279020'}]",0,0,0,0,0,90bfce64-30a5-5da9-92e7-2f3504bf3d5f,28/01/2023 14:38:32
https://www.walmart.com/ip/A-Change-of-Air-Paperback-9798717317382/877230715,A Change of Air (Paperback),877230715,Anthony Hope,,"From the author of The Prisoner of Zenda. A highly clever performance with little touches that recall both Balzac and Meredith...is endowed with exceeding originality. In this 1893 novel, a young poet, Dale Bannister, suddenly finds himself possessed of fame and fortune. He moves to the town of Denborough, where he acquires an enemy, Squire Delane, and an equally unwelcome acolyte, Dr. Roberts.",,OutOfStock,USD,12.99,https://i5.walmartimages.com/asr/fb4c8f40-bfba-47eb-980e-674f8365d430.f2836fc1b812069e9ede6b3f352f1901.jpeg,,,,"[{'name': 'Language', 'value': 'English'}, {'name': 'Publisher', 'value': 'Independently Published'}, {'name': 'Book Format', 'value': 'Paperback'}, {'name': 'Number of Pages', 'value': '210'}, {'name': 'Author', 'value': 'Anthony Hope'}, {'name': 'Title', 'value': 'A Change of Air'}, {'name': 'ISBN-13', 'value': '9798717317382'}, {'name': 'Publication Date', 'value': 'April, 2021'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '7.99 x 5.00 x 0.44 Inches'}, {'name': 'ISBN-10', 'value': '871731738X'}]",0,0,0,0,0,c654bafa-6e13-5c8d-ae27-cb9e3784eb7d,28/01/2023 14:38:51
https://www.walmart.com/ip/Garanimals-Toddler-Girls-I-Will-Change-The-World-Long-Sleeve-Tee/705294783,"Garanimals Toddler Girls' ""I Will Change The World"" Long Sleeve Tee",705294783,Garanimals,015213796596,A tee that's sure to please! Keep her cozy and cute with Garanimals graphic t-shirts. The long sleeves keep her comfortably covered and easily pair with leggings or pull-on jeans.,,OutOfStock,USD,3.98,https://i5.walmartimages.com/asr/efcd7a75-47bc-4a8b-850f-5c06e6880aa5.e7a14e3fd4bb2295cabf65c7c3d8fed8.jpeg ~ https://i5.walmartimages.com/asr/e1c93a8e-02b4-4915-8d69-f2808e018029.bd1605501930bc0b02c6a97a4a19b656.jpeg ~ https://i5.walmartimages.com/asr/cb3cc541-4bb8-4311-94c2-63ccebd1b334.165ff93d5b7fb815b61df4e8fedd94c1.jpeg,,,,"[{'name': 'Clothing Size', 'value': '3T'}, {'name': 'Brand', 'value': 'Garanimals'}, {'name': 'Color', 'value': 'Surfside Aqua'}]",0,0,0,0,0,f3de9a5f-0d91-5e0e-81ba-7f787200e18d,28/01/2023 14:38:51
https://www.walmart.com/ip/Rugs-America-Emali-EA55A-Grey-Mist-Vintage-Farmhouse-Gray-Area-Rug-8-x10/654523414,"Rugs America Emali EA55A Grey Mist Vintage Farmhouse Gray Area Rug, 8'x10'",654523414,Rugs America,793530290699,"Grey Mist is aptly name due to the slight shifts in ashy tones. This intriguing design mimics a thick autumn fog to evoke a mysterious sense of serenity. Without ornate adornments or bold trimmings, Grey Mist is a minimalist’s dream. The intentional irregularities in coloring create a design that is befitting of a modern museum piece. Grey Mist is chic, stylish, and fresh.",,OutOfStock,USD,247.85,https://i5.walmartimages.com/asr/f616ac10-a338-4ed5-92f4-2b00dcb68d4f.0696a4409a95bee188f8eccfdac376c7.jpeg ~ https://i5.walmartimages.com/asr/4ee69908-d771-4c9e-b342-3c33dd0a8072.72198dfa18838950195dccd8647c738e.jpeg ~ https://i5.walmartimages.com/asr/d2605cb5-b7bb-4dc7-a037-e8225631c6a7.3df3735210e0266bddaeb7047d0e0136.jpeg ~ https://i5.walmartimages.com/asr/d6fb322e-b540-43ef-a88b-00e9fe216b50.8a8149b340ce5a515fa255413614ca59.jpeg ~ https://i5.walmartimages.com/asr/65327bcc-1362-4c8a-be16-7da13e1c5ad6.91c5c263ca2b54bf7a58e243587b371a.jpeg,,,,"[{'name': 'Country of Origin - Textiles', 'value': 'Imported'}, {'name': 'Color', 'value': 'Grey Mist'}, {'name': 'Brand', 'value': 'Rugs America'}, {'name': 'Recommended Room', 'value': 'Kids Room, Entryway, Kitchen, Living Room, Home Office, Dining Room'}, {'name': 'Shape', 'value': 'Rectangle'}, {'name': 'Material', 'value': 'Polypropylene'}, {'name': 'Recommended Location', 'value': 'Living Room, Bedroom, Indoor'}, {'name': 'Pattern', 'value': 'Vintage'}, {'name': 'Age Group', 'value': 'Adult, Teen, Child'}, {'name': 'Home Decor Style', 'value': 'Farmhouse'}, {'name': 'Manufacturer', 'value': 'Rugs America'}, {'name': 'Rug Style', 'value': 'Farmhouse'}, {'name': 'Gender', 'value': 'Unisex'}, {'name': 'Manufacturer Part Number', 'value': 'EA55A'}, {'name': 'Assembled Product Weight', 'value': '18 lb'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '120.00 x 96.00 x 0.70 Inches'}]",0,0,0,0,0,c512a929-7873-564c-b120-5dab18888b72,28/01/2023 14:39:10
https://www.walmart.com/ip/In-the-Sargasso-Sea-Paperback-9798682381739/191925178,In the Sargasso Sea (Paperback),191925178,Thomas A Janvier,,"Book Excerpt: ...g, and the two mates having their hands full in driving forward the work of finishing the lading, so that the hatches might be on and things in some sort of order before the crew should be needed to make sail.The decks everywhere were littered with the stuff put aboard from the lighter that left the brig just before I reached her, and the huddle and confusion showed that the transfer must have been made in a tearing hurry. Many of the boxes gave no hint of what was inside of them; but a good deal of the stuff--as the pigs of lead and cans of powder, the many five-gallon kegs of spirits, the boxes of fixed ammunition, the cases of arms, and so on--evidently was regular West Coast ""trade."" And all of it was jumbled together just as it had been tumbled aboard.I was surprised by our starting with the brig in such a mess--until it occurred to me that the captain had no choice in the matter if he wanted to save the tide. Very likely the tide did enter into his calculations; but I was led to believe...",,OutOfStock,USD,16.03,https://i5.walmartimages.com/asr/018f2a25-af9e-4243-8a98-553ff5d6c374.99ecb0259561a4cc3da5fae5d8566615.jpeg,,,,"[{'name': 'Language', 'value': 'English'}, {'name': 'Publisher', 'value': 'Independently Published'}, {'name': 'Book Format', 'value': 'Paperback'}, {'name': 'Number of Pages', 'value': '172'}, {'name': 'Author', 'value': 'Thomas A Janvier'}, {'name': 'Title', 'value': 'In the Sargasso Sea'}, {'name': 'ISBN-13', 'value': '9798682381739'}, {'name': 'Publication Date', 'value': 'September, 2020'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '9.02 x 5.98 x 0.37 Inches'}, {'name': 'ISBN-10', 'value': '8682381737'}]",0,0,0,0,0,e25030a7-8711-5e2b-a303-3a6d0c85ebc9,28/01/2023 14:39:22
https://www.walmart.com/ip/Mein-Name-ist-Emilija-Ich-werde-der-Spionage-und-F-rbung-von-Tieren-Pflanzen-beschuldigt-Ein-perfektes-Geschenk-f-r-Ihr-Kind-Zur-Fokussierung-Pr-zisi-9798589670943/831655087,Mein Name ist Emilija Ich werde der Spionage und der Färbung von Tieren und Pflanzen beschuldigt: Ein perfektes Geschenk für Ihr Kind - Zur Fokussierung und Präzisionssteuerung- Geschenk für Emilija (Paperback),831655087,Geschenk Kinder,,"<p><b>✓ Wenn Sie nach einem interaktiven I Spy-Buch für Kinder suchen, dann ist dieses lustige Aktivitätsbuch perfekt für Sie</b><br> ♥ Ein perfektes Geschenk für Ihr Kind<br> ♥Ein lustiges und nützliches Buch für kleine Kinder.<br> ♥ Dieses Buch hilft Ihrem Kind, sich zu konzentrieren und die Genauigkeit zu kontrollieren.<br> ♥ Ein nützliches Buch zur Entwicklung des Gedächtnisses<br> ♥Erfahren Sie mehr über Tiere, Gemüse und Obst<br> ♥ Lerne Färbetechniken<br> ♥ Entspannung<br><b>★Jedes Puzzle dreht sich um verschiedene Bilder</b><br>Sie brauchen nur Fokus und eine gute Note für die ersten Gruppenfotos <em>Vergleichen Sie die erste Gruppe mit der zweiten Gruppe, schreiben Sie die Anzahl ähnlicher Bilder und färben Sie sie aus</em></p>",,OutOfStock,USD,11.99,https://i5.walmartimages.com/asr/ff07b616-62ea-4abc-ad49-cab6eaf6bc22.9cf69037eb0753e44809b13fadc8db24.jpeg,,,,"[{'name': 'Language', 'value': 'German'}, {'name': 'Publisher', 'value': 'Independently Published'}, {'name': 'Book Format', 'value': 'Paperback'}, {'name': 'Number of Pages', 'value': '120'}, {'name': 'Author', 'value': 'Geschenk Kinder'}, {'name': 'Title', 'value': 'Mein Name ist Emilija Ich werde der Spionage und der Färbung von Tieren und Pflanzen beschuldigt'}, {'name': 'ISBN-13', 'value': '9798589670943'}, {'name': 'Publication Date', 'value': 'January, 2021'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '11.02 x 8.50 x 0.25 Inches'}, {'name': 'ISBN-10', 'value': '8589670945'}]",0,0,0,0,0,29980148-25eb-5bb3-b4f7-a5b62bcd799a,28/01/2023 14:39:49
https://www.walmart.com/ip/Navy-Dallas-Cowboys-12-x-18-Steel-Parking-Sign/266840058?athbdg=L1700,"Navy Dallas Cowboys 12"" x 18"" Steel Parking Sign",266840058,Authentic Street Signs,672090351029,"Let your visitors know that they're stepping onto Dallas Cowboys territory with this bold 12"" x 18"" steel parking sign.",,InStock,USD,74.99,https://i5.walmartimages.com/asr/a01c4cbf-6620-4919-983b-b5fa75853c76.46b934d7ef7ad8fb0f80204ebda8bf88.jpeg,,,,"[{'name': 'Brand', 'value': 'Authentic Street Signs'}, {'name': 'Manufacturer Part Number', 'value': '8478152'}, {'name': 'Color', 'value': 'Navy'}, {'name': 'Manufacturer', 'value': 'AUTHENTIC STREET SIGNS_MLB'}, {'name': 'Size', 'value': 'No Size'}]",0,0,0,0,0,334f7721-70a4-5b3e-a5bb-f0019481d13b,28/01/2023 14:39:49
https://www.walmart.com/ip/Generic-Women-s-Active-Loose-Fit-Tank-With-Contr/55898967,Generic Women's Active Loose Fit Tank With Contr,55898967,Active,703304960925,short description is not available,,OutOfStock,USD,9.96,https://i5.walmartimages.com/asr/373a21da-7939-4a55-88bf-18ddbf567df3_1.5e9182ab6380626844ec0f8c8c22c598.jpeg,1,1,,"[{'name': 'Clothing Size', 'value': 'L'}, {'name': 'Size', 'value': 'L'}, {'name': 'Brand', 'value': 'Active'}, {'name': 'Model', 'value': 'EB5306FL'}, {'name': 'Manufacturer Part Number', 'value': 'EB5306FL'}, {'name': 'Gender', 'value': 'Female'}, {'name': 'Clothing Size Group', 'value': 'Women'}, {'name': 'Color', 'value': 'Navy'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '17.00 x 26.00 x 1.00 Inches'}]",0,0,0,0,1,145d0a15-ab36-578c-ab5b-e85a12557f98,28/01/2023 14:39:53
https://www.walmart.com/ip/Impressions-Damitrius-Solid-300-Thread-Count-Egyptian-Cotton-Bed-Skirt/55327600,Impressions Damitrius Solid 300-Thread Count Egyptian Cotton Bed Skirt,55327600,Impressions,190052035133,"<br>Add the perfect finishing touch to your bed with the elegant Damitrius Bed Skirt. Made with quality, 100% Egyptian Cotton and featuring a soft, 300-thread count, this covering brings extra detail to the look of your space. Each bed skirt has a subtle shimmer from their sateen weave and displays a 15” drop. Available in a variety of solid colors, the decorating options are endless. Complete the look of your serene space with matching sheets or a duvet-and-sham set, sold separately.<br>",,OutOfStock,USD,17.09,https://i5.walmartimages.com/asr/97af75eb-60c7-415c-b037-3e08595190ff_1.533bd90f7531362e4dd90e329b65232b.jpeg ~ https://i5.walmartimages.com/asr/fe2578b6-f59c-4cd0-b2d7-09748f34b88e_2.e44b2a3c809fc4e8b8b7f4a2f99feae1.jpeg ~ https://i5.walmartimages.com/asr/37fa2f63-0453-443d-bb34-3b3f398b8a72_1.5f934c7aabc6c5019498415b1ed2aa28.jpeg,3.5,4,,"[{'name': 'Country of Origin - Textiles', 'value': 'Imported'}, {'name': 'Age Group', 'value': 'Adult'}, {'name': 'Brand', 'value': 'Impressions'}, {'name': 'Pattern', 'value': 'Solid Print'}, {'name': 'Size', 'value': 'Queen'}, {'name': 'Bed Size', 'value': 'Queen'}, {'name': 'Manufacturer Part Number', 'value': 'CO-EC300BSSL'}, {'name': 'Manufacturer', 'value': 'Home City Inc'}, {'name': 'Color', 'value': 'Burgundy'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '10.50 x 8.00 x 2.50 Inches'}]",2,0,1,0,1,145ba5fb-ab00-5999-8306-05f7137d88c3,28/01/2023 14:39:55
https://www.walmart.com/ip/Beemo-Women-Swim-Bathing-Cap-Turban-Polyester-Latex-Lined-Pleated-for-Women-Girls-Long-Short-Hair-Black-2-Pack/997908641,"Beemo Women Swim Bathing Cap Turban Polyester Latex Lined Pleated for Women & Girls Long, Short Hair Black 2-Pack",997908641,Beemo,649558753640,"<p>This turban-style swim cap is made of 100 % polyester with a PVC plastic liner inside which keeps the water and chlorine from your hair. It is available in one adult size. It features pleats on pleats all around with an extra-wide rubber headband. unlike other swim caps, this one got lots of room inside for your hair. It is soft, comfortable, and easy to slip on and off perfect for hours of pool and beach time. Keep your hair from getting damaged with this turban style swim cap available in 6 colors to choose from.</p>",,InStock,USD,41.97,https://i5.walmartimages.com/asr/230cf479-0760-4a6a-b7d1-626419f6d4a9.840c74810a4bac66dac1c4c9f6032135.jpeg ~ https://i5.walmartimages.com/asr/5eee11b5-ef46-4c8b-8a34-e1b5c1c56522.1b07d8141f514dbbf2af23a45601d445.jpeg ~ https://i5.walmartimages.com/asr/0ee2a381-2cfe-4eb6-9835-302471e70785.84271197d9847f9d6f11a90817fb8774.jpeg ~ https://i5.walmartimages.com/asr/7b787295-d56a-446a-a54f-32f9af949bc9.a13c6e75bcbe3f777caff8334ec90794.jpeg ~ https://i5.walmartimages.com/asr/8ae40709-ba0f-4473-8c94-31e781e7a607.32526d00ef6e06093c0ff0667b9a9600.jpeg ~ https://i5.walmartimages.com/asr/3e74bb6b-dd99-453f-9113-ac3e57330e5c.2e8053f235e3a7f5d3122f4b7f78bcbe.jpeg ~ https://i5.walmartimages.com/asr/f2ebdd14-c216-45e2-b264-b122cf534057.a03e65aff023d476d9088b28f776b819.jpeg,2.9,10,,"[{'name': 'Color', 'value': 'Black/Black'}, {'name': 'Brand', 'value': 'Beemo'}, {'name': 'Manufacturer', 'value': 'Beemo'}, {'name': 'Gender', 'value': 'Female'}]",3,0,2,3,2,b7d5add7-3004-50aa-b9b3-f5593777d3c6,28/01/2023 14:39:59
https://www.walmart.com/ip/Dani-Ceiling-1-Curtain-Rod-Room-Divider-48-84-inch-Bronze/343875599,"Dani Ceiling 1"" Curtain Rod/ Room Divider 48-84 inch - Bronze",343875599,Central Design Products,657379985249,Add an industrial touch to our line of classic curtain rod styles with our new Wall/Ceiling window treatments. Featuring brackets that can be used to mount on walls and ceilings. This 1 in. in diameter rod is the perfect touch to any window.,,InStock,USD,43.16,https://i5.walmartimages.com/asr/c9fb48cb-095a-4e90-a90e-2dfa444e3fd1_1.eed4fa8057a0b5b2238aac3719dcfdfa.jpeg ~ https://i5.walmartimages.com/asr/ed386198-9954-4c05-94eb-fb40d9531a10_2.85359a705f98ed7fba3f7e2971881578.jpeg,5,1,,"[{'name': 'Brand', 'value': 'Central Design Products'}, {'name': 'Color', 'value': 'Bronze'}, {'name': 'Assembled Product Weight', 'value': '3.85 lbs'}, {'name': 'Manufacturer', 'value': 'Central Design Products'}, {'name': 'Manufacturer Part Number', 'value': '100-34-489CL'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '84.00 x 3.25 x 2.75 Inches'}]",1,0,0,0,0,cdaf7fa8-2089-56ba-a23a-4101307ad71a,28/01/2023 14:40:04
https://www.walmart.com/ip/Febi-Subframe-Bushing/979715786,Febi Subframe Bushing,979715786,Febi,194505604457,"<h1> Febi Subframe Bushing</h1> <p> The Febi subframe bushing is OE Quality and is manufactured using only the highest quality materials and is designed to reduce road noise and vibration.</p> <p> <strong>Features and Benefits:</strong></p> <ul><li> OE-Equivalent and direct fit application</li><li> Reduces squeaks, rattles, and vibration noise</li><li> Resistant to oil and other contaminants</li><li> Meets or exceeds OEM specifications</li></ul>",,OutOfStock,USD,22.45,https://i5.walmartimages.com/asr/0e52c09e-1409-4ea0-8703-0d1db300d443.4339fdf6afd4ee9f25f1443c8c6ca7b3.jpeg,,,,,0,0,0,0,0,57edebba-17bf-5915-906d-5e8a535dba4a,28/01/2023 14:40:07
https://www.walmart.com/ip/Starbucks-Veranda-Blend-Coffee-K-Cup-Pods-Light-Roast-96-Carton-9577-2616353/710731455?athbdg=L1700,Starbucks Veranda Blend Coffee K-Cup Pods Light Roast 96/Carton (9577) 2616353,710731455,Starbucks,,"Stock your office with this 96-count box of Keurig K-Cup Starbucks Veranda Blend coffee pods for a convenient way to caffeinate.Make a delicious cup of coffee every time with these light-roast pods. Premeasured cups take the guesswork out of brewing coffee while also keeping the break room neat and clean. Light and delicate with mellow finish, Keurig Starbucks K-Cups are a simple way to fuel your day. Coffee K-Cups for Keurig brewers. Light roast coffee with Veranda Blend flavor. 96 K-Cups per carton. The product is kosher. Sold as 96/Carton.",,InStock,USD,94.84,https://i5.walmartimages.com/asr/0ca8e472-270f-48b3-9669-f9aef09fda77.7dc3f3b0ea469bebb36759cadf975e2c.jpeg ~ https://i5.walmartimages.com/asr/1318f105-3931-4007-9afd-0a3d3f33b31a.e031b406527576da3b0a151470c9e1e1.jpeg ~ https://i5.walmartimages.com/asr/56f04362-f0dc-4e5f-9eb1-5f0714cc5d6b.70b898df9059a6e6fa69c987a06e77e1.jpeg,4.6,908,,"[{'name': 'Brand', 'value': 'Starbucks'}, {'name': 'Nutrient Content Claims', 'value': 'Kosher'}]",717,110,21,18,42,bbff1d57-3e98-58a7-b64e-059f19fddc0f,28/01/2023 14:40:37
